PersonId,PersonName,PersonAge,CityId
5045  ,Carl Escobar        ,83 ,7
5046  ,Marcela Gómez      ,86 ,1
5047  ,Melvin Rodriguez    ,66 ,5
5048  ,Manuel Martínez    ,42 ,1
5049  ,Elne Galo           ,58 ,1
5050  ,Reynod Gonzalez     ,56 ,2
5051  ,Franklin Rojas      ,25 ,7
5052  ,Lester Velásquez   ,85 ,2
5053  ,Ana Grito           ,11 ,3
5054  ,Carlos Matamoros    ,37 ,1
5055  ,Ana Escobar         ,54 ,7
5056  ,Michael Suazo       ,14 ,3
5057  ,Franklin Sosa       ,44 ,8
5058  ,Carlos Luque        ,109,2
5059  ,Laura Chirinos      ,7  ,2
5060  ,Mary Grito          ,37 ,1
5061  ,Richard Suazo       ,42 ,3
5062  ,Reynod Nuñez       ,72 ,3
5063  ,Carlos Santos       ,42 ,6
5064  ,Melvin Rodriguez    ,87 ,4
5065  ,Richard Martínez   ,28 ,7
5066  ,Melvin Martínez    ,110,4
5067  ,Reynod Vargas       ,106,1
5068  ,Mary Martínez      ,50 ,7
5069  ,Melvin Galo         ,103,2
5070  ,Francisco Soto      ,7  ,5
5071  ,Tania Parker        ,47 ,8
5072  ,Leonardo Luque      ,68 ,3
5073  ,Tania Galeano       ,21 ,8
5074  ,Melvin Figueroa     ,56 ,6
5075  ,Enrique Rovelo      ,83 ,9
5076  ,Tania Varela        ,74 ,1
5077  ,Iliana Escobar      ,92 ,9
5078  ,Franklin Vargas     ,71 ,2
5079  ,Reynod Villela      ,5  ,3
5080  ,Michael Bocanegra   ,68 ,9
5081  ,Gerardo Parker      ,1  ,6
5082  ,Ana Kempe           ,57 ,4
5083  ,Tania Suazo         ,110,1
5084  ,Michell Tabora      ,17 ,8
5085  ,Lester Figueroa     ,55 ,7
5086  ,Jean Carlo Galeano  ,6  ,7
5087  ,Laura Mejía        ,76 ,7
5088  ,Iliana Padgett      ,16 ,2
5089  ,Oswaldo Bocanegra   ,109,5
5090  ,Miguel Guevara      ,107,9
5091  ,Ana Borjas          ,55 ,7
5092  ,Franklin López     ,70 ,1
5093  ,Andrea Gómez       ,9  ,3
5094  ,David Martínez     ,14 ,5
5095  ,Ingrid Figueroa     ,95 ,3
5096  ,Osman Ordoñez      ,34 ,5
5097  ,Josue Varela        ,103,1
5098  ,Iliana Nuñez       ,31 ,4
5099  ,Danilo Portillo     ,87 ,4
5100  ,Elne Bocanegra      ,43 ,3
5101  ,Alejandra Sosa      ,24 ,5
5102  ,Jean Carlo Varela   ,78 ,2
5103  ,Enrique Pinto       ,100,7
5104  ,Danilo Figueroa     ,48 ,5
5105  ,Miguel Portillo     ,47 ,8
5106  ,Carlos Villela      ,31 ,2
5107  ,Carl Borjas         ,12 ,6
5108  ,Erick Nuñez        ,26 ,9
5109  ,Carl Matamoros      ,16 ,5
5110  ,Josue Suazo         ,106,6
5111  ,Lester Martínez    ,93 ,6
5112  ,Gerardo Vargas      ,104,1
5113  ,Erick Vargas        ,50 ,5
5114  ,Richard Soto        ,75 ,4
5115  ,David Figueroa      ,93 ,6
5116  ,Ingrid Sosa         ,58 ,9
5117  ,Osman Suazo         ,76 ,5
5118  ,Iliana Velásquez   ,90 ,4
5119  ,Francisco Nuñez    ,109,9
5120  ,Omar Euceda         ,27 ,8
5121  ,Francisco Sosa      ,54 ,4
5122  ,Alex Tabora         ,45 ,9
5123  ,Daniel Borjas       ,50 ,2
5124  ,Jean Carlo Ordoñez ,45 ,1
5125  ,Nohelia Martínez   ,22 ,5
5126  ,Carlos Ordoñez     ,45 ,4
5127  ,Osman Grito         ,28 ,9
5128  ,Alejandra Galo      ,82 ,8
5129  ,Carlos Figueroa     ,79 ,3
5130  ,David Rovelo        ,16 ,8
5131  ,Danilo Galo         ,57 ,1
5132  ,Franklin Varela     ,11 ,1
5133  ,Alex López         ,52 ,9
5134  ,Oswaldo López      ,97 ,4
5135  ,Carl López         ,39 ,3
5136  ,Luis Kempe          ,31 ,8
5137  ,Oswaldo Galo        ,101,9
5138  ,Elne Padgett        ,4  ,7
5139  ,Danilo Chirinos     ,51 ,4
5140  ,David Rodriguez     ,5  ,3
5141  ,Oswaldo Chirinos    ,17 ,2
5142  ,Leonardo Parker     ,62 ,6
5143  ,David Suazo         ,34 ,7
5144  ,Lester Chirinos     ,14 ,9
5145  ,Josue Padgett       ,15 ,3
5146  ,Marcela Luque       ,105,7
5147  ,Alex Galeano        ,22 ,2
5148  ,Carlos Mendoza      ,74 ,7
5149  ,Oswaldo Suazo       ,17 ,3
5150  ,Tania Mejía        ,63 ,3
5151  ,Richard Borjas      ,89 ,1
5152  ,Michell Velásquez  ,23 ,7
5153  ,Gerardo Grito       ,40 ,7
5154  ,Leonardo Varela     ,13 ,6
5155  ,Omar Padgett        ,13 ,3
5156  ,Osman Mejía        ,34 ,5
5157  ,Manuel Tabora       ,9  ,5
5158  ,Leonardo Rodriguez  ,62 ,3
5159  ,Dennis Rojas        ,7  ,2
5160  ,Richard Grito       ,11 ,9
5161  ,Leandro Kempe       ,106,6
5162  ,Gerardo Grito       ,46 ,2
5163  ,Daniel Padgett      ,38 ,5
5164  ,Mary Galo           ,75 ,7
5165  ,Osman Sosa          ,19 ,7
5166  ,Tania Padgett       ,68 ,4
5167  ,Tania Sosa          ,108,4
5168  ,Francisco Matamoros ,91 ,4
5169  ,Gerardo Matamoros   ,99 ,4
5170  ,Oswaldo Tabora      ,53 ,1
5171  ,Ana Andino          ,39 ,7
5172  ,Miguel Portillo     ,11 ,1
5173  ,Gerardo Portillo    ,13 ,1
5174  ,Dennis Vargas       ,54 ,7
5175  ,Melvin Sánchez     ,94 ,1
5176  ,Andrea Suazo        ,8  ,6
5177  ,Leandro Guevara     ,57 ,8
5178  ,Melvin Ordoñez     ,17 ,9
5179  ,Enrique Vargas      ,39 ,3
5180  ,Leandro Grito       ,54 ,5
5181  ,Lester Kempe        ,26 ,2
5182  ,Marcela Borjas      ,41 ,6
5183  ,Osman Soto          ,62 ,7
5184  ,Mary Martínez      ,101,4
5185  ,Richard Kempe       ,9  ,8
5186  ,Alejandra Nuñez    ,105,6
5187  ,Jean Carlo Kempe    ,16 ,7
5188  ,Reynod Chirinos     ,38 ,1
5189  ,Elne Rojas          ,36 ,6
5190  ,Danilo Soto         ,45 ,2
5191  ,Diego Mendoza       ,67 ,7
5192  ,Mary Soto           ,29 ,2
5193  ,Danilo Andino       ,16 ,8
5194  ,Mary Portillo       ,29 ,6
5195  ,Omar Kempe          ,88 ,3
5196  ,Leonardo Martínez  ,79 ,3
5197  ,Miguel Villela      ,86 ,9
5198  ,Ana Galo            ,73 ,8
5199  ,Diego Soto          ,22 ,6
5200  ,Elne Rojas          ,21 ,7
5201  ,Leandro Suazo       ,94 ,9
5202  ,Carl Gonzalez       ,63 ,2
5203  ,Elne Grito          ,22 ,2
5204  ,Carlos Borjas       ,19 ,8
5205  ,Michell Rovelo      ,68 ,2
5206  ,Reynod Velásquez   ,42 ,7
5207  ,Marcela Andino      ,87 ,3
5208  ,Carl Portillo       ,84 ,5
5209  ,Mary Velásquez     ,7  ,2
5210  ,Laura Gómez        ,26 ,7
5211  ,Ricardo Velásquez  ,94 ,6
5212  ,Mary Gonzalez       ,94 ,5
5213  ,Danilo Nuñez       ,34 ,3
5214  ,Franklin Soto       ,6  ,5
5215  ,Ana Guevara         ,74 ,3
5216  ,Lester Euceda       ,43 ,7
5217  ,Erick Vargas        ,1  ,4
5218  ,Laura Santos        ,106,5
5219  ,Leandro Gómez      ,80 ,3
5220  ,David Parker        ,58 ,3
5221  ,Carl Rovelo         ,7  ,6
5222  ,Leandro Figueroa    ,87 ,7
5223  ,Leandro Ordoñez    ,47 ,9
5224  ,Mary Sánchez       ,2  ,4
5225  ,Osman Nuñez        ,70 ,1
5226  ,Ana Sosa            ,33 ,5
5227  ,Manuel Nuñez       ,21 ,9
5228  ,Laura Portillo      ,46 ,2
5229  ,Erick Kempe         ,51 ,9
5230  ,Lester Chirinos     ,18 ,1
5231  ,Richard Rovelo      ,58 ,8
5232  ,Ana Ordoñez        ,27 ,1
5233  ,Mary Gómez         ,41 ,7
5234  ,Jean Carlo Varela   ,16 ,3
5235  ,Tania Kempe         ,46 ,7
5236  ,Oswaldo Galo        ,43 ,1
5237  ,Carlos Bocanegra    ,88 ,1
5238  ,Danilo Figueroa     ,55 ,3
5239  ,David Martínez     ,82 ,8
5240  ,Laura Grito         ,24 ,2
5241  ,Manuel Bocanegra    ,17 ,6
5242  ,Andrea Tabora       ,4  ,9
5243  ,Mary Parker         ,11 ,5
5244  ,Erick Mendoza       ,85 ,5
5245  ,Miguel Mejía       ,93 ,9
5246  ,Osman Pinto         ,62 ,9
5247  ,Manuel Grito        ,49 ,8
5248  ,Elne Escobar        ,56 ,4
5249  ,Ana Luque           ,68 ,2
5250  ,Andrea Figueroa     ,107,3
5251  ,Franklin Borjas     ,42 ,7
5252  ,Juan Luis Escobar   ,68 ,8
5253  ,Ingrid Gonzalez     ,98 ,1
5254  ,Richard Rovelo      ,72 ,5
5255  ,Miguel Sánchez     ,89 ,3
5256  ,Gerardo Mejía      ,52 ,3
5257  ,Carl Gonzalez       ,86 ,6
5258  ,Juan Luis Andino    ,76 ,1
5259  ,David Grito         ,5  ,2
5260  ,Alex Suazo          ,61 ,4
5261  ,Diego Andino        ,99 ,3
5262  ,Oswaldo Padgett     ,82 ,4
5263  ,Danilo Guevara      ,32 ,4
5264  ,Laura Varela        ,86 ,7
5265  ,Alejandra Nuñez    ,64 ,2
5266  ,Reynod Suazo        ,28 ,3
5267  ,Juan Luis Galeano   ,36 ,7
5268  ,Andrea Sosa         ,46 ,3
5269  ,Josue Guevara       ,39 ,2
5270  ,Carl Rodriguez      ,51 ,8
5271  ,Michell Rovelo      ,103,1
5272  ,Dennis Borjas       ,10 ,9
5273  ,Alex Rodriguez      ,4  ,1
5274  ,Daniel Andino       ,68 ,7
5275  ,Carlos Chirinos     ,45 ,8
5276  ,Leandro Santos      ,15 ,1
5277  ,Carl Parker         ,24 ,0
5278  ,Lester Martínez    ,69 ,4
5279  ,Omar Galeano        ,57 ,7
5280  ,Carl Gómez         ,6  ,1
5281  ,Leonardo Soto       ,18 ,8
5282  ,Richard Grito       ,104,1
5283  ,Franklin Matamoros  ,48 ,3
5284  ,Michell Gonzalez    ,69 ,5
5285  ,Mary Villela        ,17 ,8
5286  ,Leandro Rovelo      ,104,5
5287  ,Andrea Rojas        ,20 ,2
5288  ,Reynod Grito        ,33 ,3
5289  ,Michael Pinto       ,19 ,6
5290  ,Melvin Galeano      ,17 ,6
5291  ,Reynod Velásquez   ,74 ,7
5292  ,Richard Rojas       ,4  ,6
5293  ,Franklin Escobar    ,38 ,6
5294  ,Josue Guevara       ,64 ,1
5295  ,Gerardo Andino      ,98 ,3
5296  ,Melvin Ordoñez     ,100,7
5297  ,Iliana Bocanegra    ,9  ,4
5298  ,Danilo Escobar      ,81 ,6
5299  ,Laura Escobar       ,48 ,6
5300  ,Tania Mejía        ,40 ,5
5301  ,Elne Parker         ,59 ,6
5302  ,Nohelia Bocanegra   ,35 ,3
5303  ,Diego Sosa          ,85 ,1
5304  ,Alejandra Guevara   ,44 ,5
5305  ,Franklin Portillo   ,43 ,6
5306  ,Reynod Sosa         ,88 ,1
5307  ,Erick Gómez        ,23 ,4
5308  ,Nohelia Gómez      ,80 ,8
5309  ,Melvin Bocanegra    ,97 ,4
5310  ,Laura Grito         ,32 ,6
5311  ,Michell Padgett     ,109,4
5312  ,Richard Tabora      ,2  ,7
5313  ,Diego Rojas         ,13 ,3
5314  ,Reynod Velásquez   ,77 ,6
5315  ,Leonardo Rovelo     ,45 ,7
5316  ,Juan Luis Rojas     ,50 ,4
5317  ,Omar Mejía         ,38 ,2
5318  ,Melvin Figueroa     ,55 ,9
5319  ,Richard Kempe       ,107,9
5320  ,Michell Parker      ,67 ,9
5321  ,Michael Galo        ,105,8
5322  ,Iliana Pinto        ,84 ,3
5323  ,Ricardo Kempe       ,54 ,9
5324  ,Diego Soto          ,81 ,1
5325  ,Iliana Bocanegra    ,29 ,9
5326  ,Gerardo Padgett     ,42 ,6
5327  ,Marcela Padgett     ,84 ,8
5328  ,Dennis Mendoza      ,34 ,7
5329  ,Lester Bocanegra    ,12 ,6
5330  ,Leonardo Tabora     ,59 ,7
5331  ,Franklin Santos     ,19 ,8
5332  ,Michell Kempe       ,1  ,1
5333  ,Carlos Tabora       ,78 ,2
5334  ,Ricardo Figueroa    ,101,2
5335  ,David Euceda        ,98 ,3
5336  ,Richard Martínez   ,14 ,8
5337  ,Reynod Figueroa     ,42 ,4
5338  ,Michael Suazo       ,47 ,4
5339  ,Daniel Luque        ,99 ,4
5340  ,Manuel Borjas       ,60 ,1
5341  ,Alex Galeano        ,11 ,2
5342  ,Marcela Vargas      ,57 ,9
5343  ,Andrea Rovelo       ,65 ,9
5344  ,Richard Mejía      ,46 ,2
5345  ,Richard Nuñez      ,105,9
5346  ,Michael Andino      ,22 ,2
5347  ,Josue Pinto         ,67 ,1
5348  ,Alex Martínez      ,107,7
5349  ,Josue Vargas        ,77 ,3
5350  ,Reynod Velásquez   ,42 ,4
5351  ,Mary Mejía         ,64 ,8
5352  ,Omar Figueroa       ,20 ,1
5353  ,Richard Chirinos    ,90 ,2
5354  ,Enrique Gómez      ,26 ,7
5355  ,Michell Luque       ,101,7
5356  ,Daniel Padgett      ,74 ,1
5357  ,Erick Grito         ,4  ,5
5358  ,Daniel Villela      ,24 ,7
5359  ,Dennis Chirinos     ,23 ,1
5360  ,Erick Guevara       ,106,2
5361  ,Osman Mendoza       ,29 ,9
5362  ,Alex Euceda         ,54 ,2
5363  ,Luis Vargas         ,81 ,2
5364  ,Melvin Bocanegra    ,39 ,7
5365  ,Luis Suazo          ,38 ,3
5366  ,Richard Nuñez      ,22 ,0
5367  ,Josue Velásquez    ,42 ,5
5368  ,Alex Guevara        ,8  ,3
5369  ,Francisco Rodriguez ,52 ,6
5370  ,Leandro Portillo    ,50 ,6
5371  ,Erick Tabora        ,101,9
5372  ,Michell Gómez      ,53 ,1
5373  ,Carl Padgett        ,51 ,9
5374  ,Alex Gómez         ,3  ,5
5375  ,Josue Varela        ,46 ,6
5376  ,Enrique Matamoros   ,101,2
5377  ,Richard Escobar     ,4  ,3
5378  ,Michael Velásquez  ,29 ,3
5379  ,Juan Luis Gómez    ,61 ,1
5380  ,Dennis Sosa         ,10 ,9
5381  ,Omar López         ,90 ,2
5382  ,Leandro Martínez   ,33 ,8
5383  ,Elne Portillo       ,49 ,3
5384  ,Manuel Bocanegra    ,100,1
5385  ,Danilo Ordoñez     ,100,9
5386  ,Lester Borjas       ,57 ,9
5387  ,Leandro Euceda      ,40 ,6
5388  ,Oswaldo Chirinos    ,68 ,5
5389  ,Erick Nuñez        ,14 ,9
5390  ,Ricardo Soto        ,88 ,2
5391  ,Josue Tabora        ,94 ,3
5392  ,Marcela Padgett     ,97 ,7
5393  ,Richard Rodriguez   ,98 ,3
5394  ,Gerardo Mejía      ,60 ,7
5395  ,Francisco Santos    ,85 ,1
5396  ,Alejandra Varela    ,20 ,9
5397  ,Daniel Gómez       ,101,1
5398  ,Luis Escobar        ,109,4
5399  ,Richard Nuñez      ,97 ,6
5400  ,Osman Parker        ,12 ,7
5401  ,Reynod Rovelo       ,26 ,7
5402  ,Miguel Rovelo       ,89 ,1
5403  ,Elne Mejía         ,73 ,1
5404  ,Luis Figueroa       ,47 ,2
5405  ,Erick Martínez     ,35 ,1
5406  ,Marcela Santos      ,108,3
5407  ,Juan Luis Grito     ,12 ,1
5408  ,Marcela Escobar     ,69 ,7
5409  ,Ingrid López       ,80 ,9
5410  ,Alex Rodriguez      ,106,1
5411  ,Ricardo Figueroa    ,51 ,2
5412  ,Ana Martínez       ,75 ,6
5413  ,Osman Borjas        ,103,9
5414  ,Omar Grito          ,35 ,9
5415  ,Lester Kempe        ,94 ,3
5416  ,Lester Rovelo       ,99 ,9
5417  ,Dennis Tabora       ,78 ,5
5418  ,Elne Borjas         ,73 ,9
5419  ,Daniel Gómez       ,29 ,1
5420  ,Danilo Gonzalez     ,62 ,4
5421  ,Laura Gómez        ,87 ,8
5422  ,Laura Tabora        ,22 ,6
5423  ,Francisco Gómez    ,101,2
5424  ,Lester Andino       ,93 ,3
5425  ,Andrea Soto         ,28 ,7
5426  ,Leonardo Pinto      ,59 ,8
5427  ,Carlos Grito        ,63 ,2
5428  ,Reynod Guevara      ,54 ,2
5429  ,Leandro Varela      ,75 ,5
5430  ,Diego Galo          ,40 ,1
5431  ,Juan Luis Suazo     ,76 ,5
5432  ,Carl Rovelo         ,40 ,3
5433  ,Leonardo Chirinos   ,92 ,5
5434  ,Alex Sánchez       ,49 ,5
5435  ,Dennis Galo         ,63 ,1
5436  ,David Martínez     ,43 ,1
5437  ,Leonardo Rovelo     ,4  ,9
5438  ,Tania López        ,12 ,3
5439  ,Carlos Soto         ,107,2
5440  ,Melvin Gonzalez     ,47 ,1
5441  ,Ingrid Mejía       ,54 ,4
5442  ,Gerardo Gómez      ,1  ,6
5443  ,Juan Luis Andino    ,106,8
5444  ,Alex Kempe          ,71 ,5
5445  ,Lester Portillo     ,60 ,9
5446  ,David Pinto         ,18 ,8
5447  ,Manuel López       ,38 ,3
5448  ,Franklin Mejía     ,91 ,4
5449  ,Diego Gonzalez      ,86 ,6
5450  ,Laura Rojas         ,55 ,6
5451  ,Dennis Martínez    ,3  ,1
5452  ,Melvin Vargas       ,46 ,2
5453  ,Tania Figueroa      ,67 ,2
5454  ,Enrique Figueroa    ,26 ,1
5455  ,Laura Soto          ,100,3
5456  ,Nohelia Rojas       ,95 ,7
5457  ,Alejandra Velásquez,104,3
5458  ,Lester Villela      ,45 ,9
5459  ,Tania Rovelo        ,62 ,3
5460  ,Miguel Nuñez       ,18 ,6
5461  ,Manuel Velásquez   ,24 ,1
5462  ,Marcela Varela      ,4  ,7
5463  ,Elne Matamoros      ,15 ,6
5464  ,Jean Carlo Matamoros,54 ,3
5465  ,Ingrid Gonzalez     ,93 ,7
5466  ,Michell Figueroa    ,23 ,5
5467  ,Erick Rovelo        ,103,2
5468  ,Josue Mendoza       ,15 ,9
5469  ,Juan Luis Martínez ,108,6
5470  ,Carlos Chirinos     ,27 ,8
5471  ,Oswaldo Borjas      ,47 ,5
5472  ,Alejandra Borjas    ,13 ,8
5473  ,Nohelia Rojas       ,78 ,1
5474  ,Diego Mendoza       ,52 ,8
5475  ,Iliana Soto         ,27 ,3
5476  ,Juan Luis Kempe     ,109,7
5477  ,Michael Mendoza     ,109,9
5478  ,Diego Martínez     ,110,4
5479  ,Diego Rovelo        ,26 ,5
5480  ,Ingrid Euceda       ,76 ,3
5481  ,David Rojas         ,43 ,2
5482  ,Carlos Mejía       ,97 ,4
5483  ,Manuel Padgett      ,106,8
5484  ,Manuel Velásquez   ,7  ,4
5485  ,Marcela Nuñez      ,91 ,2
5486  ,Gerardo Bocanegra   ,95 ,8
5487  ,Carlos Andino       ,17 ,5
5488  ,Mary Martínez      ,89 ,6
5489  ,Iliana Matamoros    ,34 ,4
5490  ,Josue Galeano       ,12 ,6
5491  ,Alex Gómez         ,18 ,1
5492  ,Danilo Gonzalez     ,12 ,7
5493  ,Enrique Andino      ,86 ,1
5494  ,Andrea Matamoros    ,6  ,7
5495  ,Michael Kempe       ,93 ,4
5496  ,Alex Mejía         ,56 ,9
5497  ,Laura Escobar       ,68 ,8
5498  ,Josue Guevara       ,101,6
5499  ,Nohelia Padgett     ,45 ,8
5500  ,Iliana Varela       ,62 ,9
5501  ,Josue Grito         ,70 ,8
5502  ,Gerardo Portillo    ,49 ,4
5503  ,Diego Borjas        ,86 ,3
5504  ,Lester Pinto        ,76 ,7
5505  ,Manuel Mejía       ,81 ,2
5506  ,Daniel Galeano      ,20 ,5
5507  ,Laura Bocanegra     ,106,8
5508  ,Nohelia López      ,53 ,8
5509  ,Erick Grito         ,84 ,2
5510  ,Alejandra Grito     ,50 ,3
5511  ,Dennis Galeano      ,4  ,7
5512  ,Erick Padgett       ,42 ,9
5513  ,Enrique Parker      ,99 ,1
5514  ,Alex Portillo       ,82 ,8
5515  ,Lester Velásquez   ,66 ,8
5516  ,Daniel López       ,42 ,6
5517  ,Ingrid Sánchez     ,5  ,5
5518  ,Jean Carlo Grito    ,102,3
5519  ,Daniel Andino       ,7  ,9
5520  ,Josue Bocanegra     ,52 ,2
5521  ,Mary Martínez      ,80 ,8
5522  ,Reynod Mejía       ,64 ,3
5523  ,Josue Matamoros     ,75 ,9
5524  ,Carlos Galeano      ,23 ,8
5525  ,Luis Borjas         ,93 ,8
5526  ,Nohelia Borjas      ,30 ,9
5527  ,Gerardo Euceda      ,14 ,9
5528  ,Manuel Rodriguez    ,44 ,9
5529  ,Miguel Sosa         ,59 ,5
5530  ,Erick Pinto         ,70 ,7
5531  ,Omar Kempe          ,7  ,3
5532  ,Ricardo Vargas      ,86 ,3
5533  ,Reynod Andino       ,50 ,6
5534  ,Carlos Tabora       ,72 ,6
5535  ,Oswaldo Rovelo      ,74 ,7
5536  ,Omar Galo           ,4  ,5
5537  ,Ricardo Velásquez  ,17 ,9
5538  ,Elne Pinto          ,8  ,4
5539  ,Laura Velásquez    ,34 ,6
5540  ,Dennis Rovelo       ,15 ,5
5541  ,Reynod Mendoza      ,24 ,9
5542  ,Juan Luis Mejía    ,74 ,3
5543  ,Leonardo Varela     ,7  ,1
5544  ,Enrique Suazo       ,87 ,6
5545  ,Dennis Mejía       ,86 ,4
5546  ,Melvin Suazo        ,102,9
5547  ,Alex Rodriguez      ,27 ,5
5548  ,Erick Kempe         ,31 ,4
5549  ,Juan Luis Euceda    ,56 ,3
5550  ,Miguel Pinto        ,39 ,3
5551  ,Ana Nuñez          ,17 ,7
5552  ,Alejandra Tabora    ,106,3
5553  ,Osman Padgett       ,72 ,5
5554  ,Marcela López      ,73 ,8
5555  ,Miguel Parker       ,72 ,4
5556  ,Josue Borjas        ,39 ,5
5557  ,Mary Matamoros      ,97 ,4
5558  ,Marcela Santos      ,69 ,1
5559  ,Enrique Grito       ,32 ,2
5560  ,Dennis Varela       ,106,1
5561  ,Richard Parker      ,7  ,2
5562  ,Richard Sánchez    ,23 ,2
5563  ,Josue Portillo      ,61 ,5
5564  ,Gerardo Matamoros   ,51 ,0
5565  ,Elne Vargas         ,77 ,1
5566  ,Michell Guevara     ,66 ,7
5567  ,Elne Padgett        ,33 ,1
5568  ,Lester Suazo        ,4  ,6
5569  ,Michael Kempe       ,12 ,9
5570  ,Elne Parker         ,12 ,2
5571  ,Luis Varela         ,77 ,1
5572  ,Daniel Euceda       ,91 ,8
5573  ,Nohelia Rojas       ,90 ,2
5574  ,Andrea Galeano      ,43 ,7
5575  ,Leandro López      ,82 ,5
5576  ,Michael Bocanegra   ,101,2
5577  ,Michael Varela      ,56 ,2
5578  ,Alex Padgett        ,53 ,3
5579  ,Daniel Figueroa     ,47 ,1
5580  ,Laura Luque         ,83 ,1
5581  ,Omar Rodriguez      ,64 ,5
5582  ,Reynod Varela       ,12 ,4
5583  ,Erick Parker        ,83 ,5
5584  ,Richard Sánchez    ,106,6
5585  ,Richard Kempe       ,39 ,7
5586  ,Danilo Mendoza      ,21 ,4
5587  ,David Mendoza       ,53 ,2
5588  ,Leandro Sánchez    ,60 ,9
5589  ,Mary Varela         ,16 ,5
5590  ,Richard Soto        ,104,2
5591  ,Dennis Parker       ,95 ,5
5592  ,Miguel Luque        ,8  ,4
5593  ,Laura Luque         ,61 ,3
5594  ,Andrea Mendoza      ,50 ,6
5595  ,Daniel Euceda       ,19 ,4
5596  ,David Padgett       ,67 ,6
5597  ,Mary Soto           ,94 ,2
5598  ,Omar Grito          ,37 ,7
5599  ,Ingrid Velásquez   ,21 ,7
5600  ,Nohelia Matamoros   ,66 ,5
5601  ,Dennis Bocanegra    ,32 ,9
5602  ,Elne Chirinos       ,110,8
5603  ,Tania Borjas        ,72 ,1
5604  ,Michael Ordoñez    ,62 ,3
5605  ,Michell Bocanegra   ,104,9
5606  ,Mary Grito          ,61 ,3
5607  ,Francisco Rovelo    ,53 ,2
5608  ,Ricardo Velásquez  ,60 ,2
5609  ,Osman Portillo      ,37 ,1
5610  ,Franklin Galeano    ,26 ,6
5611  ,Marcela Soto        ,50 ,4
5612  ,Juan Luis Varela    ,63 ,6
5613  ,Manuel Borjas       ,105,2
5614  ,Leandro Rovelo      ,1  ,7
5615  ,Melvin Euceda       ,29 ,7
5616  ,Osman Rodriguez     ,62 ,8
5617  ,Josue Chirinos      ,46 ,4
5618  ,Josue Luque         ,24 ,4
5619  ,Iliana Martínez    ,53 ,7
5620  ,Oswaldo Rojas       ,74 ,1
5621  ,Erick Escobar       ,12 ,9
5622  ,Juan Luis Luque     ,21 ,6
5623  ,Enrique Galo        ,17 ,9
5624  ,Miguel Martínez    ,82 ,2
5625  ,Francisco Sánchez  ,43 ,3
5626  ,Ingrid Rojas        ,48 ,8
5627  ,Ana Santos          ,51 ,7
5628  ,Nohelia Escobar     ,12 ,4
5629  ,Alejandra Padgett   ,41 ,0
5630  ,Laura Gómez        ,89 ,8
5631  ,Richard Escobar     ,72 ,3
5632  ,Ingrid Velásquez   ,67 ,3
5633  ,Jean Carlo Portillo ,93 ,4
5634  ,Tania Galeano       ,90 ,7
5635  ,Nohelia Gómez      ,67 ,4
5636  ,Erick Sánchez      ,3  ,7
5637  ,Marcela Escobar     ,104,7
5638  ,Jean Carlo Rodriguez,12 ,7
5639  ,Lester Suazo        ,89 ,3
5640  ,Mary Parker         ,74 ,2
5641  ,Michell Rojas       ,94 ,1
5642  ,Leandro Figueroa    ,17 ,3
5643  ,Laura Rovelo        ,70 ,6
5644  ,Luis Chirinos       ,83 ,6
5645  ,Leonardo Ordoñez   ,72 ,9
5646  ,Francisco Gómez    ,14 ,4
5647  ,Ingrid Figueroa     ,1  ,8
5648  ,Andrea Portillo     ,61 ,5
5649  ,Jean Carlo Varela   ,21 ,9
5650  ,Erick Bocanegra     ,65 ,9
5651  ,Melvin Chirinos     ,8  ,4
5652  ,Erick Santos        ,57 ,5
5653  ,Dennis Villela      ,27 ,4
5654  ,Reynod Bocanegra    ,33 ,8
5655  ,Alex Euceda         ,63 ,3
5656  ,Michael Euceda      ,82 ,1
5657  ,Marcela Nuñez      ,4  ,2
5658  ,Marcela Rodriguez   ,98 ,5
5659  ,Jean Carlo Portillo ,67 ,6
5660  ,Manuel Andino       ,106,5
5661  ,Elne Guevara        ,57 ,9
5662  ,Laura Velásquez    ,70 ,2
5663  ,Laura Parker        ,13 ,2
5664  ,Andrea Soto         ,7  ,3
5665  ,Enrique Villela     ,39 ,1
5666  ,Michael Matamoros   ,42 ,2
5667  ,Ana Guevara         ,83 ,9
5668  ,Alex Pinto          ,34 ,8
5669  ,Ricardo Santos      ,22 ,5
5670  ,David Figueroa      ,99 ,6
5671  ,Alejandra Matamoros ,91 ,9
5672  ,Juan Luis Vargas    ,21 ,1
5673  ,Tania Ordoñez      ,33 ,3
5674  ,Gerardo Ordoñez    ,7  ,3
5675  ,Jean Carlo López   ,67 ,5
5676  ,Miguel Velásquez   ,19 ,1
5677  ,Ana Galo            ,43 ,9
5678  ,Elne Mendoza        ,19 ,8
5679  ,Alejandra Mendoza   ,68 ,5
5680  ,Carlos Mendoza      ,104,3
5681  ,Ana Guevara         ,6  ,5
5682  ,David Mejía        ,26 ,8
5683  ,Elne Borjas         ,75 ,3
5684  ,Carlos Mendoza      ,21 ,2
5685  ,Oswaldo Sánchez    ,101,9
5686  ,Marcela Mejía      ,12 ,6
5687  ,Michell Varela      ,73 ,6
5688  ,Michael Martínez   ,10 ,2
5689  ,Leonardo Andino     ,105,3
5690  ,Carlos Portillo     ,94 ,3
